poemID	poemName	author	description	content
songci_hard_39	菩萨蛮	张先	这是一首咏弹筝歌妓美貌和技艺的词。词中字里行间突出此弹筝者似乎有无限心酸和苦楚在通过乐曲抒发、倾吐。亦赞扬此乐女的高超技艺：可见听者是弹奏者的“知音”。下阕是弹筝女的特写，突出眼和眉。眼波也像秋水一样动人。微妙地表达出弹筝女的心理变化。全词清新婉丽，情意真挚而又含蓄深沉。	哀筝一弄湘江曲|声声写尽湘波绿|纤指十三弦|细将幽恨传|(space)|当筵秋水慢|玉柱斜飞雁|弹到断肠时|春山眉黛低
songci_hard_40	一丛花	张先	这是一首伤别念远的闺怨词。全词用白描手法表现伊人心理活动。上阕直抒胸臆，突出抒情主人公的离恨。“无物似情浓” 这一比喻，将抽象的“浓情”强调到世间无物可比的程度，更将离恨推到无以复加的地步，也表达出愁思的迷离纷扬，无处不在。突出思妇念远的真情和执著。下阕集中写思妇念远的痴情。“双鸳”与“斜月”勾出无限的忧思。感情炽烈，情真意切，凄婉深刻，极富感染力。	伤高怀远几时穷|无物似情浓|离愁正引千丝乱|更陈陌|飞絮濛濛|嘶骑渐遥|征尘不断|何处认郎踪|(space)|双鸳池沼水融融|南北小桡通|梯横画阁黄昏后|又还是|斜月帘栊|沉恨细思|不如桃杏|犹解嫁东风
songci_hard_41	醉垂鞭	张先	这首词为作者酒宴赠妓之作。妙在用形象的比喻描绘出一种模糊而动人的美。“双蝶”句写伊人服饰，突出花样图案的神秘美。“朱粉”句写其淡妆修饰的天然本色。“闲花淡淡春”作一景物比衬，生动地凸现此女子的风姿。下阕“细看诸处好”又从细处作一总体评价，与上阕从风神姿韵的评价呼应，接着从“人人”都说是“柳腰身”的细节作一客观补充，从各方面写出此歌女客观的美和天然纯真的美。不仅写姿色，还写其神韵。歌女在“日乱山昏”时翩翩飘来，仿佛巫山神女降临。	双蝶绣罗裙|东池宴|初相见|朱粉不深匀|闲花淡淡春|(space)|细看诸处好|人人道|柳腰身|昨日乱山昏|来时衣上云
songci_hard_42	天仙子	张先	这是一首送春词。上阕写春愁无限及人生遗憾。五句话写五件伤怨的情事：《水调》歌怨声哀切，醉醒愁未醒，送春归去不知何时能回；临镜而伤年光飞逝，回忆往事历历，只有空怀旧梦。下阕通过“并禽”写自己孤独，月弄花影烘托出人生之无奈；以“落红应满径”暗喻作者情绪的低落。全词调子沉郁伤感，情蕴景中。“云破月来花弄影”是千古传诵的名句。这首词是为人称道的佳作。王国维赞：“着一‘弄’字，而境界全出。”其妙处在于词人抓住大自然一瞬间的现象，摄入词中。	水调数声持酒听|午醉醒来愁未醒|送春春去几时回|临晚镜|伤流景|往事后期空记省|(space)|沙上并禽池上瞑|云破月来花弄影|重重帘幕密遮灯|风不定|人初静|明日落红应满径
songci_hard_43	蝶恋花	晏殊	这是一首伤春怀人之作。上阕写惜春之情。开头三句以闲淡之笔写春景：碧树倚靠六曲阑干，正是当时与伊人流连处，轻风细展丝丝柳条，牵动念旧情绪。忽听传来弹筝的音乐，更让人陷入迷茫的状态；双燕穿帘离去，倍感此身之孤独。上阕景语皆情语。下阕写送春之意。前三句仍是景语。四五句写人：浓睡中，被黄莺杂乱的啼叫惊醒，讨厌它破坏了我的好梦。醒后好梦可再也找不到了！全词浑成而隐约地表达出题旨，情入景中，音在弦外，篇终揭题。	六曲阑干偎碧树|杨柳风轻|展尽黄金缕|谁把钿筝移玉柱|穿帘海燕双飞去|(space)|满眼游丝兼落絮|红杏开时|一霎清明雨|浓睡觉来莺乱语|惊残好梦无寻处
songci_hard_44	清平乐	晏殊	这首词写初秋时节的哀愁。全词生动形象地表现出抒情主体的情绪体验。结构紧凑，布局天成。一系列色彩词的运用，色彩斑斓，透露词人对其中许多颜色将在秋风中暗淡、消失而表现出内心的伤感。另外，客观地表现初秋之物象，主观情感含而不露，让读者从字里行间品味出含蓄的愁绪。	金风细细|叶叶梧桐坠|绿酒初尝人易醉|一枕小窗浓睡|(space)|紫薇朱槿花残|斜阳却照栏杆|双燕欲归时节|银屏昨夜微寒
songci_hard_45	清平乐	晏殊	这是一首念远怀人的爱情词。是晏殊“艳情”词的代表作之一。上阕修书寄情。“鸿雁在云鱼在水”，表明欲求雁、鱼传信而不可得，是典故的反用。下阕触景生情“斜阳独倚西楼”，既写“倚楼”人的孤独，又写夕阳“倚楼”的景色，运思佳妙。“遥山恰对帘钩”，以遥山的兀立，突出自己以远山为伴的凄凉，更突出空间之开阔及缺少“那人”的寂寞。最后以景物作结而令人回味。	红笺小字|说尽平生意|鸿雁在云鱼在水|惆怅此情难寄|(space)|斜阳独倚西楼|遥山恰对帘钩|人面不知何处|绿波依旧东流
songci_hard_46	木兰花	晏殊	这首词是作者概叹人生苦短，主张及时行乐思想的词作。细算来人生百年，也不过闲惹千万种愁绪。不论是写文君私奔，相如富贵后却背弃初盟，还是说郑交甫求爱并得到应允，但转瞬间一切均化为乌有。二者都说明爱情和婚姻之无常。最后两句是词人看破红尘后的牢骚。“莫作独醒人”，劝慰人及时行乐，但又主张“烂醉”而应“有数”，则是词人抒情有节制的表现。	燕鸿过后莺归去|细算浮生千万绪|长于春梦几多时|散似秋云无觅处|(space)|闻琴解佩神仙侣|挽断罗衣留不住|劝君莫作独醒人|烂醉花间应有数
songci_hard_47	踏莎行	晏殊	这是一首写暮春闲愁的作品，上阕写暮春景色，蕴含淡淡的闲愁，将大自然春之气息表现的淋漓尽致，下阕进一步对愁怨作铺垫。全词以写景为主，以意象的清晰、主旨的朦胧而显示其深美而含蓄的魅力。	小径红稀|芳郊绿遍|高台树色阴阴见|春风不解禁杨花|濛濛乱扑行人面|(space)|翠叶藏莺|朱帘隔燕|炉香静逐游丝转|一场愁梦酒醒时|斜阳却照深深院
songci_hard_48	木兰花	晏殊	此词写相思别怨。词中句句是对情人的柔婉哀怨，饱含着无限的爱意和思念。“绿杨”、“芳草”、“长亭”皆为离别景象。年少的情侣轻易地抛下情人远去。楼头五更钟声惊破残梦，花底三月霪雨引发离愁。无情人自然不像多情人那样多愁善感，用衬托对比的手法强调“多情”者的痛苦。“一寸”相思，缱绻起千万缕愁绪。结尾再用一对比：天涯地角有穷尽而相思永无止期，以空间之有限来比相思之无垠，于白描中抒情。	绿杨芳草长亭路|年少抛人容易去|楼头残梦五更钟|花底离愁三月雨|(space)|无情不似多情苦|一寸还成千万缕|天涯地角有穷时|只有相思无尽处
songci_hard_49	木兰花	宋祁	这首词描绘春景。上阕，“东城”句，总说春光渐好；“縠皱”句专写春水之轻柔；“绿杨烟”与“红杏枝”相互映衬，层次疏密有致；“晓寒轻”与“春意闹”互为渲染，更显出春天的生机勃勃！下阕直抒惜春情怀。“浮生”二字，点出珍惜年华之意；“为君”二句，明为怅怨，实是依恋春光，情极浓丽。	东城渐觉风光好|縠皱波纹迎客棹|绿杨烟外晓寒轻|红杏枝头春意闹|(space)|浮生长恨欢愉少|肯爱千金轻一笑|为君持酒劝斜阳|且向花间留晚照
songci_hard_50	采桑子	欧阳修	这首词咏赞春末夏初的西湖风光。全词既赞美春末西湖动态的繁富美，又欣赏静态的闲淡美，“笙歌散尽游人去，始觉春空”表现出词人重视人文景观的审美意识。上阕写自然，下阕咏人事。“游人去”与“双燕归来”互为映对，极巧妙地表现出变化的布局技巧，曲折而有韵味。风格空灵、淡远。	群芳过后西湖好|狼藉残红|飞絮濛濛|垂柳阑干尽日风|(space)|笙歌散尽游人去|始觉春空|垂下帘栊|双燕归来细雨中
songci_hard_51	诉衷情	欧阳修	这是一首咏歌女的作品。词中主人公已有男朋友，但其远在他乡。上阕写她思念亲人的生活细节，赋予深刻的念远寓意，新颖独到，最见灵性。下阕写忆旧愁情，以叹惜时光飞逝陪衬，倍增其伤感。结尾写两个细节：准备唱歌，却立即收敛住歌喉；想笑，却先皱起了眉头。艺术地将歌女内心的矛盾、凄苦的情怀和不得不强颜欢笑的处境都融入这一“敛”一“颦”的面部表情之中，具有很强的表现力。	清晨帘幕卷轻霜|呵手试梅妆|都缘自有离恨|故画作|远山长|(space)|思往事|惜流芳|易成伤|拟歌先敛|欲笑还颦|最断人肠
songci_hard_52	蝶恋花	欧阳修	这是一首写女子失恋的名作，上阕写这位失恋女身处深深庭院，被轻烟似的杨柳包围更显得幽深阒寂，而她却被困闭在庭院更深处的重重帘幕之中。下阕以景语写女主人公内心极度的悲痛情绪。“雨横风狂”，女主人公心灵受摧残的象征；“门掩黄昏”，境界凄凉；“无计留春”，处境可怜。“泪眼问花”两句最为传神而受赞许。以细节的生动，强调此女哀苦无告才含泪问花，花亦正被摧逼损害，同病相怜，红颜薄命，很有象征意味。	庭院深深深几许|杨柳堆烟|帘幕无重数|玉勒雕鞍游冶处|楼高不见章台路|(space)|雨横风狂三月暮|门掩黄昏|无计留春住|泪眼问花花不语|乱红飞过秋千去
songci_hard_53	蝶恋花	欧阳修	这是一首由伤春而引发的抒情之作。所抒的是难以实指的浓重的感伤之情。第一句以反诘的语气直接抒情，意谓尽管久已想将人生的惆怅抛到一边去，可每逢春天，惆怅依旧。接着对“惆怅”加以具体说明：天天在花前喝醉，眼见得镜里朱颜变得憔悴瘦损，但也在所不辞。下阕开头是对“春来惆怅”的申说。新草新柳本应给人以新的希望，可词人所得到的，只是“新愁”而已！而且“年年”如此，这就成为人生忧患了。何以会如此？则启人思索。最后以场景作结，更具魅力。	谁道闲情抛弃久|每到春来|惆怅还依旧|日日花前常病酒|不辞镜里朱颜瘦|(space)|河畔青芜堤上柳|为问新愁|何事年年有|独立小桥风满袖|平林新月人归后
songci_hard_54	木兰花	欧阳修	此词写思妇念远的愁情。上阕写思妇别后的孤凄苦闷和对远游人深切的怀念。“触目”句概括而凝练。“渐行渐远渐无书”，既写出行人离家远去，又暗示随着距离愈来愈远、时间越来越长，行人也渐渐将家中亲人淡忘的心态变化。上阕写白昼的思念，下阕写夜晚的思念。描写思妇秋夜难眠独伴孤灯的愁苦。最后两句，通过写伊人欲寻梦而不成、天又将晓的事实，将全词悲剧效果推向高潮，并就此收笔。此词语言浅白，情感朴实，雅俗兼备，在宋词中少见。	别后不知君远近|触目凄凉多少闷|渐行渐远渐无书|水阔鱼沉何处问|(space)|夜深风竹敲秋韵|万叶千声皆是恨|故敧单枕梦中寻|梦又不成灯又烬
songci_hard_55	蝶恋花	欧阳修	这是首闺怨词。上阕写爱人如行云游荡在外，春色将尽，百草千花纷呈，在寒食踏青路上游人成双成对，闺中人自然深怀哀怨。“行云”喻漂荡在外的男子，他离家不归。从词意看，“香车系在谁家树”隐含的是寻花问柳去了。下阕着重写被冷落而独守空房的思妇凄苦的表情。这首词以家常话和白描手法写女子失恋的悲哀，深隐而沉痛。	几日行云何处去|忘了归来|不道春将暮|百草千花寒食路|香车系在谁家树|(space)|泪眼倚楼频独语|双燕来时|陌上相逢否|撩乱春愁如柳絮|依依梦里无寻处
songci_hard_56	浪淘沙	欧阳修	这首词是作者与友人春日重游洛阳城东有感而作。开头二句写持酒祷祝，愿与春光从容。一“共”字便将东风与人事融在一起。“垂杨”句补出地点，歇拍二句叙携手游赏，缀以“当时”二字，便将昔日之游与今日之游结合起来，场景叠合，虚中有实，实中有虚。下阕，叹人生聚散匆匆，故又弥觉今日时光之可贵、景致之可爱，连花也似比去年更红。煞拍，推测明年之花应更红更好于今年今日，而人却未必能复如今日之相聚。无限之惆怅，不尽之感慨，自在不言之中。	把酒祝东风|且共从容|垂柳紫陌洛城东|总是当时携手处|游遍芳丛|(space)|聚散苦匆匆|此恨无穷|今年花胜去年红|可惜明年花更好|知与谁同
songci_hard_57	曲玉管	柳永	这是一首写两地相思的羁旅别愁词。上阕写居者高楼凝望、怀念远人之愁思。高丘上白云飘飞为伊人所见景，此景暗隐游子飘泊的匆匆行色。“烟波满目”的迷茫，亦是所望不见之失望心绪的外化。中阕写游子在旅途对京都居者的思念。下阕“暗想当初”承上阕“思悠悠”，是行人的忆念及“雨恨云愁”的心理活动；“阻追游”以下是思妇的内心感触和无可奈何的行动。全词以写景抒情为脉络，步步深入，结构有序，内容丰富。	陇首云飞|江边日晚|烟波满目凭栏久|立望关河萧索|千里清秋|忍凝眸|(space)|杳杳神京|盈盈仙子|别来锦字终难偶|断雁无凭|冉冉飞下汀洲|思悠悠|(space)|暗想当初|有多少|幽欢佳会|岂知聚散难期|翻成雨恨云愁|阻追游|每登山临水|惹起平生心事|一场消黯|永日无言|却下层楼
songci_hard_58	采莲令	柳永	这是首别情词。行者、送者交替间夹写之，回环曲折，道尽离愁别苦。上阕写明月欲沉，霜天欲晓，征客欲行，美人执手相送，一个“泪眼盈盈”，一个“不忍回顾”。下阕写行人离去后的无限惆怅和无尽的思念，“翠娥”却抱怨征客，只贪看旅途中的景色，不知我此时的离情别绪，心如刀割。舟中征客，此刻也正“回首”“重城”，表现出无限依恋的凄迷离苦。这种用误会法加倍表达情人的离情别绪的方式，具有特殊的魅力。	月华收|云淡霜天曙|西征客|此时情苦|翠娥执手|送临歧|轧轧开朱户|千娇面|盈盈伫立|无言有泪|断肠争忍回顾|(space)|一叶兰舟|便恁急桨凌波去|贪行色|岂知离绪|万般方寸|但饮恨|脉脉同谁语|更回首|重城不见|寒江天外|隐隐两三烟树
songci_hard_59	满江红	柳永	这首词是作者赴任浙江桐庐团练推官时所作。“暮雨”三句写雨后天暗，船泊江边。“临岛屿”三句为所见所感，萧索凄清。接着写渔人归家的急切与喜悦之情，以“伤漂泊”结束上阕。下阕写桐江一带的奇山异水，引发词人倦于游宦的心绪及渴望归隐的愿望。	暮雨初收|长川静|征帆夜落|临岛屿|蓼烟疏淡|苇风萧索|几许渔人飞短艇|尽载灯火归村落|遣行客|当此念回程|伤漂泊|(space)|桐江好|烟漠漠|波似染|山如削|绕严陵滩畔|鹭飞鱼跃|游宦区区成底事|平生况有云泉约|归去来|一曲仲宣吟|从军乐
songci_hard_60	浪淘沙慢	匿名	柳永	梦觉|透窗风一线|寒灯吹息|那堪酒醒|又闻空阶夜雨频滴|嗟因循|久作天涯客|负佳人|几许盟言|便忍把|从前欢会|陡顿翻成忧戚|(space)|愁极|再三追思|洞房深处|几度饮散歌阑|香暖鸳鸯被|岂暂时疏散|费伊心力|殢云尤雨|有万般千种|相怜相惜|(space)|恰到如今|天长漏永|无端自家疏隔|知何时|却拥秦云态|愿低帏昵枕|轻轻细说与|江乡夜夜|数寒更思忆
songci_hard_61	少年游	柳永	柳永此作，仍是描写落魄游子孤独凄凉的漂泊之情，但却将环境置于“长安古道”，让情绪带上浓重的历史色彩。置于乱蝉鸣柳，四天低垂，一派凄景之中。“归云”借指昔日之恋人。佳人一去音讯全无，又未预约再会地点，料定此生已无重见之日。孤寂到连昔日的酒友也寥寥无几。全词对世态炎凉，人情冷暖的悲戚感受和对功名、宦途的心灰意冷，进行了很有感染力的渲泄。	长安古道马迟迟|高柳乱蝉栖|夕阳岛外|秋风原上|目断四天垂|(space)|归云一去无踪迹|何处是前期|狎兴生疏|酒徒萧索|不似去年时
songci_hard_62	定风波	柳永	这是首伤春怨别的恋情词。上阕叙述这一痴情女子别后百无聊赖的情形。“惨绿愁红”，以怨妇的眼光，春色均着“惨愁”之色调。人憔悴，不梳妆，都只缘“薄情一去，音书无个”，直接写怨别伤春思妇的愁苦情状及原因。下阕写怨妇的心理活动。系内心独白，坦露她的一片痴心，以及对爱情的渴望，实在而又单纯。全词通俗真实，富人情味和朴素美。	自春来|惨绿愁红|芳心是事可可|日上花梢|莺穿柳带|犹压香衾卧|暖酥消|腻云亸|终日厌厌倦梳裹|无那|恨薄情一去|音书无个|(space)早知恁么|悔当初|不把雕鞍锁|向鸡窗|只与蛮笺象管|拘束教吟课|镇相随|莫抛躲|针线闲拈伴伊坐|和我|免使年少|光阴虚过
songci_hard_63	玉蝴蝶	柳永	这是首怀人词。开头“望处”二字统摄全篇。凭阑远望，但见秋景萧疏，花老，梧叶黄，烟水茫茫，故人不见，悲秋伤离之感充盈心头。下阕回忆昔日文期酒会、相聚之乐，慨叹今日相隔遥远，消息难通。最后“黯相望，断鸿声里，立尽斜阳”，回应开头“望处”。立尽斜阳，足见词人伫立之久；断鸿哀鸣，愈见其怅惘孤独。	望处雨收云断|凭栏悄悄|目送秋光|晚景萧疏|堪动宋玉悲凉|水风轻|蘋花渐老|月露冷|梧叶飘黄|遣情伤|故人何在|烟水茫茫|(space)|难忘|文期酒会|几孤风月|屡变星霜|海阔山遥|未知何处是潇湘|念双燕|难凭音信|指暮天|空识归航|黯相望|断鸿声里|立尽斜阳
songci_hard_64	迷神引	柳永	这首词是柳永晚年游宦之作。上阕写景。由孤舟停泊“楚江”、“孤城”的所见所闻，突出地处偏僻的边远山区。写寒江山林暮色，映衬抒情主体“怨”、“惊”、“寒”的情绪体验。下阕抒情。“旧赏轻抛，到此成游宦”为点睛之笔。以下围绕“游宦”抒发愁苦以至“魂乱”的凄迷哀怨。“芳草”、“残阳”，是青春与衰亡的对比。	一叶扁舟轻帆卷|暂泊楚江南岸|孤城暮角|引胡笳怨|水茫茫|平沙雁|旋惊散|烟敛寒林簇|画屏展|天际遥山小|黛眉浅|(space)|旧赏轻抛|到此成游宦|觉客程劳|年光晚|异乡风物|忍萧索|当愁眼|帝城赊|秦楼阻|旅魂乱|芳草连空阔|残照满|佳人无消息|断云远
songci_hard_65	竹马子	柳永	这也是词人晚年羁旅行役之作。通过登临感怀，抒发孤独忧伤的愁绪，寄托一种美人迟暮、前途无望的感慨。上阕写初秋雨后凄凉，残蝉噪晚，词人登高望远，触景生情，不由地追忆以前在京城的欢乐。下阕感叹自己愁怀难遣，朋友难聚，又正值秋晚，暮鸦飞鸣，残阳西落，江城萧索更令人感伤。此作写景抒情，措辞雅丽，善用典故，表现出词人高雅的文化修养和善于借景言情的深厚功力。	登孤垒荒凉|危亭旷望|静临烟渚|对雌霓挂雨|雄风拂槛|微收烦暑|渐觉一叶惊秋|残蝉噪晚|素商时序|览景想前欢|指神京|非雾非烟深处|(space)|向此成追感|新愁易积|故人难聚|凭高尽日凝伫|赢得消魂无语|极目霁霭霏微|暝鸦零乱|萧索江城暮|南楼画角|又送残阳去
songci_hard_66	凤箫吟	韩缜	该词为留别词。前五句从咏芳草锁住离愁破题，直到临歧佳人送别的难堪与凄苦。接下三句写行人远去，芳草却时常在眼前，加上远水、孤云，更增酸楚。接着写送者独倚高楼，愁眼望尽天涯，寻找漂泊的亲人，看到的也只是萋萋芳草。下阕由芳草池塘边的离别写起，再写行人因忆伊人心迹。“恁时”以下三句，回忆旧日两人在一起的赏心乐事。接下三句以芳草年年常绿常新比衬人之朱颜改换、青春逝去之无可奈何。最后以遍野的绿草与嬉笑酣醉的游人作对比，突出须趁青春年少及时行乐的主旨。 	锁离愁|连绵无际|来时陌上初熏|绣帏人念远|暗垂珠泪|泣送征轮|长行长在眼|更重重|远水孤云|但望极楼高|尽日目断王孙|(space)|消魂|池塘别后|曾行处|绿妒轻裙|恁时携素手|乱花飞絮里|缓步香茵|朱颜空自改|向年年|芳意长新|遍绿野|嬉游醉眼|莫负青春
songci_hard_67	千秋岁引	王安石	这是王安石的一首伤怀之作，上阕写一派悲秋景象。以候鸟之一往一来，象征人生的无奈。以楚王和庾亮两位古人的得意和嬉游，衬托自己的羁旅悲凉。下阕直抒胸臆，表现失落与惆怅。结尾“梦阑时”三句，是词人对此种人生的思考。	别馆寒砧|孤城画角|一派秋声入寥廓|东归燕从海上去|南来雁向沙头落|楚台风|庾楼月|宛如昨|(space)|无奈被些名利缚|无奈被他情担阁|可惜风流总闲却|当初漫留华表语|而今误我秦楼约|梦阑时|酒醒后|思量着
songci_hard_68	清平乐	王安国	这是一首伤春词。上阕写晚春景致，有声有色。“费尽莺儿语”，写暮春风物，贴切入微。下阕抒发伤春之情。赋予春风以高洁品格，自有妙谛。	留春不住|费尽莺儿语|满地残红宫锦污|昨夜南园风雨|(space)|小怜初上琵琶|晓来思绕天涯|不肯画堂朱户|春风自在梨花
songci_hard_69	蝶恋花	晏几道	这首词通过梦境写缠绵恋情，表达对恋人的无尽思念。开始就以伊人在梦中远觅征人行踪，表现入骨的相思。思妇已“行尽江南”，可见其决心。然而仍不能与离人相遇，醒后反更添惆怅，埋怨自己梦中“消魂”，因而“误”了与亲人的碰面机会。既已误，仍不甘休，欲写信寄情，然而雁在天空，鱼沉水底，即使写好信也无法寄去。只得寄情于秦筝、歌喉，谁知还未开口，弦紧柱裂，令人心碎肠断！如此顿挫曲折，诉尽怨妇念远思夫的衷肠。	梦入江南烟水路|行尽江南|不与离人遇|睡里消魂无说处|觉来惆怅消魂误|(space)|欲尽此情书尺素|浮雁沉鱼|终了无凭据|却倚缓弦歌别绪|断肠移破秦筝柱
songci_hard_70	蝶恋花	晏几道	这是一首伤别的恋情之作，写别后的凄凉情景。没有事件的具体描述，通过一组意象反复诉说离愁的无处不在和无时不有。上阕写醉梦醒来，感慨人生如梦如云，醉别西楼，醒后已不记得当时的情景，即使什么都忘了，可醒后有一点清醒的：人生聚散，像春梦，像秋云，容易消失！下阕写聚时的酒痕诗文，现在睹物生情，无不感到哀伤，最后两句写燃烧的红烛也好像悄悄替人流泪。全词迷茫的意态和伤感的氛围平添了含蓄酸楚的氛围，颇有情调。	醉别西楼醒不记|春梦秋云|聚散真容易|斜月半窗还少睡|画屏闲展吴山翠|(space)|衣上酒痕诗里字|点点行行|总是凄凉意|红烛自怜无好计|夜寒空替人垂泪
songci_hard_71	永遇乐	苏轼	上阕写在清纯的环境中入梦及梦醒后独行小园的情景，所见种种“清景”均可能入梦。“梦”而言“云”，谓梦的飘渺迷蒙，正如楚王游巫山云雨般短促和神志恍惚。下阕开头转写身世飘零，萌生归隐山中的思想和怀念故乡的愁情。接着由关盼盼事联想人生无常，古今如同一梦。结尾由自己向燕子楼浩叹联想后人将面对黄楼而为我浩叹，感悟人生正是轮回、重复在“旧欢新怨”的怪圈中。	明月如霜|好风如水|清景无限|曲港跳鱼|圆荷泻露|寂寞无人见|紞如三鼓|铿然一叶|黯黯梦云惊断|夜茫茫|重寻无处|觉来小园行遍|(space)|天涯倦客|山中归路|望断故园心眼|燕子楼空|佳人何在|空锁楼中燕|古今如梦|何曾梦觉|但有旧欢新怨|异时对|黄楼夜景|为余浩叹
